Depart;Arriver;Cost
26;70;0.977829638
26;71;0.975495916
26;72;0.972719273
26;73;0.97337963
26;74;0.971892205
26;75;0.986357039
26;76;0.931265207
26;77;0.985465116
26;78;0.983786914
26;79;0.984356895
26;80;0.980011758
26;81;0.983492615
26;82;0.983786914
26;83;0.943884892
26;84;0.980116959
26;85;0.97214893
26;86;0.969339623
26;87;0.972083456
26;88;0.972450176
26;89;0.968823529
26;90;0.969053935
26;91;0.973668812
26;92;0.974269006
26;93;0.971545908
26;94;0.971579256
26;95;0.970640047
26;96;0.979484174
26;97;0.978760547
26;98;0.932529429
26;99;0.938985964
26;100;0.924216524
26;101;0.939489533
26;102;0.946298984
26;103;0.923777019
26;104;0.930432293
26;105;0.939135381
26;106;0.933065211
26;107;0.939593473
26;108;0.954400232
26;109;0.940639269
26;110;0.944220817
26;111;0.951692219
26;112;0.943136129
26;113;0.948815443
26;114;0.967891235
26;115;0.958419345
26;116;0.969144872
26;117;0.98224163
26;118;0.941534714
26;119;0.964401294
26;120;0.946210996
26;121;0.941669159
26;122;0.954715893
26;123;0.949182764
27;28;0.995305164
27;29;0.995602463
27;30;0.995894428
27;31;0.992316785
27;32;0.996177595
27;33;0.996177595
27;34;0.993221338
27;35;0.994400236
27;36;0.987902036
27;37;0.989994114
27;38;0.982850384
27;39;0.976744186
27;40;0.931761787
27;41;0.970250368
27;42;0.970250368
27;43;0.972655101
27;44;0.973576042
27;45;0.972781065
27;46;0.953053084
27;47;0.946564885
27;48;0.961758506
27;49;0.908042294
27;50;0.969517609
27;51;0.97029703
27;52;0.963378618
27;53;0.971223022
27;54;0.978158205
27;55;0.957101449
27;56;0.960790009
27;57;0.962833914
27;58;0.960370263
27;59;0.961482769
27;60;0.957452967
27;61;0.961959654
27;62;0.959165943
27;63;0.960416065
27;64;0.959283858
27;65;0.960370263
27;66;0.957477582
27;67;0.957026713
27;68;0.951546994
27;69;0.977831037
27;70;0.974992645
27;71;0.98028832
27;72;0.972781065
27;73;0.975780566
27;74;0.975452951
27;75;0.980093677
27;76;0.943234121
27;77;0.977425975
27;78;0.975182482
27;79;0.975752264
27;80;0.971835162
27;81;0.97546729
27;82;0.975182482
27;83;0.954730122
27;84;0.977292834
27;85;0.97752809
27;86;0.977103776
27;87;0.976289271
27;88;0.978421519
27;89;0.978938001
27;90;0.977407848
27;91;0.979640012
27;92;0.977292834
27;93;0.980473373
27;94;0.975768322
27;95;0.980752147
27;96;0.973691989
27;97;0.973004695
27;98;0.947886508
27;99;0.949162334
27;100;0.935937949
27;101;0.947368421
27;102;0.957845433
27;103;0.937768856
27;104;0.943995381
27;105;0.94637224
27;106;0.947856315
27;107;0.949769053
27;108;0.966022261
27;109;0.94618705
27;110;0.949260655
27;111;0.963827305
27;112;0.952215465
27;113;0.966961652
27;114;0.965577596
27;115;0.966686496
27;116;0.977474807
27;117;0.970052848
27;118;0.94500768
27;119;0.96735905
27;120;0.95323741
27;121;0.952926976
27;122;0.949970913
27;123;0.95323741
28;29;0.998538439
28;30;0.998245614
28;31;0.988803771
28;32;0.995016124
28;33;0.995016124
28;34;0.988539524
28;35;0.991478108
28;36;0.988526037
28;37;0.990610329
28;38;0.984669811
28;39;0.977986498
28;40;0.927025356
28;41;0.969750367
28;42;0.969750367
28;43;0.973907945
28;44;0.974824356
28;45;0.972861357
28;46;0.950749465
28;47;0.941856925
28;48;0.957670369
28;49;0.903225806
28;50;0.965476542
28;51;0.969787616
28;52;0.965842167
28;53;0.971309026
28;54;0.979988228
28;55;0.958381503
28;56;0.962641182
28;57;0.962362478
28;58;0.959907701
28;59;0.961593994
28;60;0.959307359
28;61;0.963218391
28;62;0.961593994
28;63;0.961106309
28;64;0.961128707
28;65;0.959907701
28;66;0.959330834
28;67;0.95657209
28;68;0.951105937
28;69;0.97311828
28;70;0.976826049
28;71;0.980932825
28;72;0.974041298
28;73;0.978178644
28;74;0.977272727
28;75;0.981319323
28;76;0.938513307
28;77;0.979245835
28;78;0.976419214
28;79;0.976988057
28;80;0.968962459
28;81;0.976703553
28;82;0.976419214
28;83;0.956018519
28;84;0.976771538
28;85;0.978183962
28;86;0.976578713
28;87;0.975768322
28;88;0.979074565
28;89;0.980183378
28;90;0.976882039
28;91;0.98028832
28;92;0.979711849
28;93;0.981120944
28;94;0.978786093
28;95;0.981399469
28;96;0.974358974
28;97;0.973668812
28;98;0.947459584
28;99;0.950460829
28;100;0.934975652
28;101;0.949250288
28;102;0.958552248
28;103;0.937374893
28;104;0.942429476
28;105;0.94824135
28;106;0.947429232
28;107;0.951065055
28;108;0.968457944
28;109;0.948063128
28;110;0.95172015
28;111;0.965095986
28;112;0.954086053
28;113;0.964117647
28;114;0.966259453
28;115;0.962040332
28;116;0.976950355
28;117;0.971311475
28;118;0.940275651
28;119;0.970414201
28;120;0.949193066
28;121;0.948856799
28;122;0.951856148
28;123;0.948595338
29;30;0.998539293
29;31;0.988519282
29;32;0.995899238
29;33;0.995899238
29;34;0.990017616
29;35;0.992953611
29;36;0.9888301
29;37;0.990911756
29;38;0.984977909
29;39;0.97829912
29;40;0.927401915
29;41;0.971244131
29;42;0.971244131
29;43;0.975395431
29;44;0.97513893
29;45;0.973180077
29;46;0.949877751
29;47;0.942214112
29;48;0.958008398
29;49;0.903637524
29;50;0.966391509
29;51;0.96951584
29;52;0.966754928
29;53;0.971633323
29;54;0.980299912
29;55;0.958706324
29;56;0.962962963
29;57;0.962684408
29;58;0.960230548
29;59;0.961915753
29;60;0.959630911
29;61;0.963537181
29;62;0.961915753
29;63;0.961427749
29;64;0.961449942
29;65;0.960230548
29;66;0.960806916
29;67;0.956899045
29;68;0.951439372
29;69;0.973440764
29;70;0.977139508
29;71;0.981242673
29;72;0.973769525
29;73;0.979069767
29;74;0.978165939
29;75;0.981627297
29;76;0.938875306
29;77;0.978971963
29;78;0.976730657
29;79;0.977299185
29;80;0.969285292
29;81;0.977014839
29;82;0.976730657
29;83;0.955767563
29;84;0.977085781
29;85;0.978497791
29;86;0.976895735
29;87;0.976085031
29;88;0.979387515
29;89;0.979905437
29;90;0.977198697
29;91;0.980599647
29;92;0.980023502
29;93;0.981432361
29;94;0.97851045
29;95;0.981710914
29;96;0.97467609
29;97;0.97456884
29;98;0.947216614
29;99;0.950215827
29;100;0.935317687
29;101;0.949582253
29;102;0.95888014
29;103;0.937142857
29;104;0.942766753
29;105;0.948
29;106;0.947186147
29;107;0.950819672
29;108;0.968193755
29;109;0.947821101
29;110;0.951473137
29;111;0.96541703
29;112;0.953837276
29;113;0.964443138
29;114;0.967160709
29;115;0.96237037
29;116;0.977266017
29;117;0.971629131
29;118;0.940636475
29;119;0.969553651
29;120;0.949537175
29;121;0.949203487
29;122;0.952187772
29;123;0.948939982
30;31;0.988810365
30;32;0.99443305
30;33;0.99443305
30;34;0.989133627
30;35;0.991483113
30;36;0.988532784
30;37;0.992375367
30;38;0.986446671
30;39;0.97975946
30;40;0.927688504
30;41;0.969768124
30;42;0.969768124
30;43;0.974509229
30;44;0.9765945
30;45;0.974646226
30;46;0.950168144
30;47;0.942500761
30;48;0.95829583
30;49;0.90392595
30;50;0.9660867
30;51;0.971001495
30;52;0.965862272
30;53;0.97311828
30;54;0.981764706
30;55;0.959560947
30;56;0.96382055
30;57;0.96412037
30;58;0.961660421
30;59;0.963347763
30;60;0.960484569
30;61;0.964962665
30;62;0.962770563
30;63;0.96285632
30;64;0.962302158
30;65;0.961660421
30;66;0.960507351
30;67;0.958333333
30;68;0.952879581
30;69;0.973731343
30;70;0.978598651
30;71;0.98270302
30;72;0.975235849
30;73;0.979354464
30;74;0.978450786
30;75;0.983080513
30;76;0.939162336
30;77;0.980426526
30;78;0.978178644
30;79;0.97874818
30;80;0.96957164
30;81;0.978463329
30;82;0.978178644
30;83;0.957200694
30;84;0.97854834
30;85;0.979964643
30;86;0.97837037
30;87;0.977554637
30;88;0.980854197
30;89;0.981377476
30;90;0.978672986
30;91;0.982064099
30;92;0.980899207
30;93;0.982900943
30;94;0.979387515
30;95;0.983180879
30;96;0.976141384
30;97;0.975438596
30;98;0.947489902
30;99;0.95164076
30;100;0.935585457
30;101;0.950432277
30;102;0.95915986
30;103;0.937410689
30;104;0.943037975
30;105;0.948842526
30;106;0.947459584
30;107;0.952243959
30;108;0.9696439
30;109;0.948666475
30;110;0.952903785
30;111;0.96627907
30;112;0.954689755
30;113;0.964138742
30;114;0.968023256
30;115;0.962655602
30;116;0.978735972
30;117;0.973083675
30;118;0.940924395
30;119;0.970431697
30;120;0.949820789
30;121;0.949488876
30;122;0.953623188
30;123;0.949223417
31;32;0.989075878
31;33;0.989075878
31;34;0.991417579
31;35;0.992601361
31;36;0.987851852
31;37;0.986997636
31;38;0.979216152
31;39;0.973691989
31;40;0.93271028
31;41;0.96953564
31;42;0.96953564
31;43;0.971361087
31;44;0.970518868
31;45;0.970885324
31;46;0.958397535
31;47;0.949402024
31;48;0.965830057
31;49;0.910846476
31;50;0.974145617
31;51;0.968363965
31;52;0.960260973
31;53;0.968693558
31;54;0.975696503
31;55;0.953434226
31;56;0.957130359
31;57;0.959183673
31;58;0.956723787
31;59;0.95783658
31;60;0.954373729
31;61;0.959490741
31;62;0.955510323
31;63;0.957354221
31;64;0.956219194
31;65;0.956723787
31;66;0.953819344
31;67;0.95393586
31;68;0.95017585
31;69;0.978941035
31;70;0.973707533
31;71;0.976661743
31;72;0.970291147
31;73;0.97333724
31;74;0.973591549
31;75;0.974132863
31;76;0.94422188
31;77;0.972622903
31;78;0.969217238
31;79;0.969785861
31;80;0.968145281
31;81;0.969501466
31;82;0.969803577
31;83;0.953379953
31;84;0.974237489
31;85;0.977434679
31;86;0.976410869
31;87;0.975595238
31;88;0.978331849
31;89;0.979445934
31;90;0.976716418
31;91;0.979555556
31;92;0.977198697
31;93;0.980392157
31;94;0.975667656
31;95;0.980672019
31;96;0.967646186
31;97;0.97053624
31;98;0.945930233
31;99;0.947795824
31;100;0.934525526
31;101;0.946573751
31;102;0.9553204
31;103;0.935790383
31;104;0.941449275
31;105;0.944428448
31;106;0.945898778
31;107;0.947826087
31;108;0.962941176
31;109;0.94423577
31;110;0.947307132
31;111;0.96016403
31;112;0.950276243
31;113;0.964454976
31;114;0.964264792
31;115;0.96953405
31;116;0.975595238
31;117;0.965801887
31;118;0.946621413
31;119;0.966626937
31;120;0.956652619
31;121;0.956363636
31;122;0.94567757
31;123;0.954846478
32;33;1
32;34;0.991755006
32;35;0.994699647
32;36;0.986438679
32;37;0.98735666
32;38;0.981388479
32;39;0.974117647
32;40;0.929656027
32;41;0.969982343
32;42;0.969982343
32;43;0.972385429
32;44;0.971545908
32;45;0.970144842
32;46;0.952176579
32;47;0.94447834
32;48;0.960288809
32;49;0.905889885
32;50;0.967474867
32;51;0.96822542
32;52;0.964296253
32;53;0.969152441
32;54;0.976703037
32;55;0.955111497
32;56;0.959373186
32;57;0.95967508
32;58;0.957225434
32;59;0.958912037
32;60;0.956043956
32;61;0.959401094
32;62;0.958333333
32;63;0.957274827
32;64;0.957876515
32;65;0.957225434
32;66;0.957225434
32;67;0.955033362
32;68;0.950131234
32;69;0.975755762
32;70;0.974132863
32;71;0.978835979
32;72;0.971327224
32;73;0.975510204
32;74;0.975182482
32;75;0.978063761
32;76;0.939914163
32;77;0.975395431
32;78;0.973162194
32;79;0.973730298
32;80;0.969194313
32;81;0.973446163
32;82;0.973162194
32;83;0.953319803
32;84;0.974071892
32;85;0.975480059
32;86;0.974450386
32;87;0.973645247
32;88;0.975782634
32;89;0.976289271
32;90;0.974754975
32;91;0.977004717
32;92;0.976428992
32;93;0.977830328
32;94;0.975494538
32;95;0.978106509
32;96;0.97223863
32;97;0.97214893
32;98;0.945906856
32;99;0.948340548
32;100;0.933983927
32;101;0.947125108
32;102;0.955835039
32;103;0.935816619
32;104;0.941447938
32;105;0.945558739
32;106;0.945875543
32;107;0.948370349
32;108;0.966344747
32;109;0.946520989
32;110;0.949594438
32;111;0.962984553
32;112;0.952546296
32;113;0.964927793
32;114;0.963567473
32;115;0.964635958
32;116;0.976014214
32;117;0.968612496
32;118;0.941682014
32;119;0.966498666
32;120;0.950584007
32;121;0.950256256
32;122;0.948561465
32;123;0.949985025
33;34;0.991755006
33;35;0.994699647
33;36;0.986438679
33;37;0.98735666
33;38;0.981388479
33;39;0.974117647
33;40;0.929656027
33;41;0.969982343
33;42;0.969982343
33;43;0.972385429
33;44;0.971545908
33;45;0.970144842
33;46;0.952176579
33;47;0.94447834
33;48;0.960288809
33;49;0.905889885
33;50;0.967474867
33;51;0.96822542
33;52;0.964296253
33;53;0.969152441
33;54;0.976703037
33;55;0.955111497
33;56;0.959373186
33;57;0.95967508
33;58;0.957225434
33;59;0.958912037
33;60;0.956043956
33;61;0.959401094
33;62;0.958333333
33;63;0.957274827
33;64;0.957876515
33;65;0.957225434
33;66;0.957225434
33;67;0.955033362
33;68;0.950131234
33;69;0.975755762
33;70;0.974132863
33;71;0.978835979
33;72;0.971327224
33;73;0.975510204
33;74;0.975182482
33;75;0.978063761
33;76;0.939914163
33;77;0.975395431
33;78;0.973162194
33;79;0.973730298
33;80;0.969194313
33;81;0.973446163
33;82;0.973162194
33;83;0.953319803
33;84;0.974071892
33;85;0.975480059
33;86;0.974450386
33;87;0.973645247
33;88;0.975782634
33;89;0.976289271
33;90;0.974754975
33;91;0.977004717
33;92;0.976428992
33;93;0.977830328
33;94;0.975494538
33;95;0.978106509
33;96;0.97223863
33;97;0.97214893
33;98;0.945906856
33;99;0.948340548
33;100;0.933983927
33;101;0.947125108
33;102;0.955835039
33;103;0.935816619
33;104;0.941447938
33;105;0.945558739
33;106;0.945875543
33;107;0.948370349
33;108;0.966344747
33;109;0.946520989
33;110;0.949594438
33;111;0.962984553
33;112;0.952546296
33;113;0.964927793
33;114;0.963567473
33;115;0.964635958
33;116;0.976014214
33;117;0.968612496
33;118;0.941682014
33;119;0.966498666
33;120;0.950584007
33;121;0.950256256
33;122;0.948561465
33;123;0.949985025
34;35;0.99527745
34;36;0.982269504
34;37;0.983200707
34;38;0.976014214
34;39;0.970518868
34;40;0.931966449
34;41;0.967551622
34;42;0.967551622
34;43;0.96819788
34;44;0.96736254
34;45;0.968296296
34;46;0.953902889
34;47;0.946788991
34;48;0.962605549
34;49;0.908215661
34;50;0.971547125
34;51;0.963341346
34;52;0.958296362
34;53;0.964274992
34;54;0.971327224
34;55;0.950362845
34;56;0.954043048
34;57;0.956673452
34;58;0.954229432
34;59;0.955336427
34;60;0.950724638
34;61;0.956421356
34;62;0.952436195
34;63;0.954282407
34;64;0.953152111
34;65;0.954229432
34;66;0.951911935
34;67;0.950857808
34;68;0.945922245
34;69;0.97449745
34;70;0.968768415
34;71;0.973482616
34;72;0.967111111
34;73;0.970777323
34;74;0.970441908
34;75;0.973321607
34;76;0.94345421
34;77;0.970640047
34;78;0.968421053
34;79;0.968987712
34;80;0.967339667
34;81;0.9687043
34;82;0.968421053
34;83;0.949142691
34;84;0.971647962
34;85;0.973053006
34;86;0.972007147
34;87;0.971208074
34;88;0.973357016
34;89;0.973856209
34;90;0.972313188
34;91;0.974586288
34;92;0.971647962
34;93;0.975407407
34;94;0.970701391
34;95;0.975682088
34;96;0.968028419
34;97;0.969144872
34;98;0.942302117
34;99;0.944171247
34;100;0.930379747
34;101;0.942368955
34;102;0.951627089
34;103;0.93222286
34;104;0.937843307
34;105;0.940264216
34;106;0.942268639
34;107;0.943625325
34;108;0.960398944
34;109;0.941786744
34;110;0.943089431
34;111;0.957639498
34;112;0.947795824
34;113;0.965435746
34;114;0.959976629
34;115;0.965743223
34;116;0.97239537
34;117;0.966186416
34;118;0.945230769
34;119;0.961069837
34;120;0.953467427
34;121;0.953158054
34;122;0.943198369
34;123;0.953467427
35;36;0.984042553
35;37;0.984969054
35;38;0.977790939
35;39;0.972287736
35;40;0.931345138
35;41;0.969911504
35;42;0.969911504
35;43;0.970553592
35;44;0.969126727
35;45;0.968296296
35;46;0.953288261
35;47;0.94617737
35;48;0.962002413
35;49;0.908215661
35;50;0.971547125
35;51;0.965144231
35;52;0.961254067
35;53;0.966676674
35;54;0.973691989
35;55;0.952685051
35;56;0.956951716
35;57;0.958418145
35;58;0.955967555
35;59;0.957656613
35;60;0.953043478
35;61;0.957575758
35;62;0.955336427
35;63;0.956018519
35;64;0.954887218
35;65;0.955967555
35;66;0.954808806
35;67;0.952602501
35;68;0.947091494
35;69;0.97569757
35;70;0.971125516
35;71;0.975250442
35;72;0.968296296
35;73;0.973115137
35;74;0.972783143
35;75;0.975080622
35;76;0.942839582
35;77;0.972401644
35;78;0.970175439
35;79;0.970743125
35;80;0.968527316
35;81;0.970459199
35;82;0.970175439
35;83;0.951467597
35;84;0.972829297
35;85;0.973645247
35;86;0.973198332
35;87;0.97239537
35;88;0.973949082
35;89;0.974450386
35;90;0.973504019
35;91;0.975177305
35;92;0.974010632
35;93;0.976
35;94;0.972477064
35;95;0.976275208
35;96;0.969212552
35;97;0.970320306
35;98;0.944621629
35;99;0.946485392
35;100;0.932681243
35;101;0.944106574
35;102;0.953972442
35;103;0.934520391
35;104;0.940156114
35;105;0.943136129
35;106;0.944589498
35;107;0.945938132
35;108;0.962158991
35;109;0.94351585
35;110;0.945412311
35;111;0.959392346
35;112;0.949535963
35;113;0.966026588
35;114;0.961729477
35;115;0.965743223
35;116;0.972989018
35;117;0.966186416
35;118;0.944615385
35;119;0.964041605
35;120;0.954067847
35;121;0.953762466
35;122;0.945528692
35;123;0.953467427
36;37;0.992623193
36;38;0.984286985
36;39;0.978748524
36;40;0.926283048
36;41;0.974010632
36;42;0.974010632
36;43;0.974056604
36;44;0.974389167
36;45;0.97063186
36;46;0.956923077
36;47;0.943049602
36;48;0.960748792
36;49;0.90874036
36;50;0.972700297
36;51;0.975330927
36;52;0.965353864
36;53;0.974451458
36;54;0.984906777
36;55;0.957279861
36;56;0.960978451
36;57;0.96069869
36;58;0.958816705
36;59;0.959930314
36;60;0.958792803
36;61;0.9615718
36;62;0.959930314
36;63;0.959443801
36;64;0.960625362
36;65;0.958816705
36;66;0.957656613
36;67;0.956622999
36;68;0.952297337
36;69;0.979273055
36;70;0.978761062
36;71;0.975811209
36;72;0.970038564
36;73;0.977179637
36;74;0.977439203
36;75;0.976812445
36;76;0.937230769
36;77;0.974720752
36;78;0.971896956
36;79;0.972466315
36;80;0.965517241
36;81;0.972181552
36;82;0.971896956
36;83;0.957230143
36;84;0.976345358
36;85;0.980136377
36;86;0.979129398
36;87;0.977711738
36;88;0.980438648
36;89;0.981558596
36;90;0.978837556
36;91;0.981656805
36;92;0.979302188
36;93;0.982497775
36;94;0.977777778
36;95;0.982779097
36;96;0.967990516
36;97;0.972639011
36;98;0.949782293
36;99;0.948740226
36;100;0.938364055
36;101;0.95100029
36;102;0.962136777
36;103;0.940195515
36;104;0.945875543
36;105;0.944220817
36;106;0.950334011
36;107;0.94934877
36;108;0.96681351
36;109;0.947489902
36;110;0.954651163
36;111;0.963439602
36;112;0.953542393
36;113;0.960662526
36;114;0.968119333
36;115;0.965105875
36;116;0.977117385
36;117;0.9661466
36;118;0.942082563
36;119;0.972924725
36;120;0.952209197
36;121;0.952496218
36;122;0.949547973
36;123;0.950405771
37;38;0.985807215
37;39;0.983220489
37;40;0.92617866
37;41;0.971428571
37;42;0.971428571
37;43;0.973831226
37;44;0.978860834
37;45;0.975147929
37;46;0.952439399
37;47;0.942900763
37;48;0.961156278
37;49;0.906760654
37;50;0.967741935
37;51;0.97629763
37;52;0.966922623
37;53;0.976019185
37;54;0.984651712
37;55;0.962898551
37;56;0.965437119
37;57;0.965156794
37;58;0.963841481
37;59;0.964958008
37;60;0.964399421
37;61;0.967723343
37;62;0.965537214
37;63;0.965616874
37;64;0.966214265
37;65;0.963841481
37;66;0.962684408
37;67;0.961672474
37;68;0.955633392
37;69;0.977831037
37;70;0.981465137
37;71;0.978523095
37;72;0.971597633
37;73;0.975780566
37;74;0.977206312
37;75;0.981850117
37;76;0.938938325
37;77;0.980357666
37;78;0.976934307
37;79;0.977505112
37;80;0.968277498
37;81;0.977219626
37;82;0.977518248
37;83;0.959373186
37;84;0.98142141
37;85;0.984033116
37;86;0.981266726
37;87;0.981031417
37;88;0.984333432
37;89;0.983684367
37;90;0.98097503
37;91;0.985541458
37;92;0.983780596
37;93;0.986390533
37;94;0.982269504
37;95;0.98549008
37;96;0.973691989
37;97;0.974765258
37;98;0.950202664
37;99;0.951473137
37;100;0.938236139
37;101;0.951417004
37;102;0.961943794
37;103;0.940063091
37;104;0.945727483
37;105;0.948666475
37;106;0.950173812
37;107;0.950923788
37;108;0.967779731
37;109;0.949064748
37;110;0.955059438
37;111;0.964410735
37;112;0.955111497
37;113;0.962241888
37;114;0.96966161
37;115;0.964901844
37;116;0.979253112
37;117;0.972401644
37;118;0.941935484
37;119;0.975074184
37;120;0.950839329
37;121;0.951116476
37;122;0.952297848
37;123;0.950839329
38;39;0.986690328
38;40;0.934538653
38;41;0.970701391
38;42;0.970701391
38;43;0.972525849
38;44;0.979351032
38;45;0.98156956
38;46;0.957755165
38;47;0.954894139
38;48;0.964599092
38;49;0.912721417
38;50;0.971751412
38;51;0.977389207
38;52;0.967952522
38;53;0.980120482
38;54;0.981613286
38;55;0.966802563
38;56;0.970528159
38;57;0.966161027
38;58;0.964835804
38;59;0.965958685
38;60;0.967723175
38;61;0.96641575
38;62;0.969450102
38;63;0.964296081
38;64;0.969538729
38;65;0.964835804
38;66;0.967741935
38;67;0.966744457
38;68;0.963049853
38;69;0.976520169
38;70;0.983742241
38;71;0.983742241
38;72;0.98216409
38;73;0.981530343
38;74;0.980622431
38;75;0.982941176
38;76;0.944804194
38;77;0.980265096
38;78;0.977999413
38;79;0.978573525
38;80;0.974084004
38;81;0.978286385
38;82;0.977999413
38;83;0.960932945
38;84;0.982518519
38;85;0.98573975
38;86;0.984164924
38;87;0.985705777
38;88;0.987228987
38;89;0.984798808
38;90;0.983870968
38;91;0.988437593
38;92;0.986074074
38;93;0.988703924
38;94;0.983372922
38;95;0.986611128
38;96;0.981288981
38;97;0.97759434
38;98;0.952879581
38;99;0.955310505
38;100;0.941414141
38;101;0.954096456
38;102;0.965294118
38;103;0.943244022
38;104;0.948955916
38;105;0.95303947
38;106;0.953434226
38;107;0.955916473
38;108;0.967628016
38;109;0.947094536
38;110;0.955432566
38;111;0.964830012
38;112;0.95257492
38;113;0.957913456
38;114;0.975381008
38;115;0.970711297
38;116;0.979749851
38;117;0.975221239
38;118;0.950910775
38;119;0.976744186
38;120;0.959638554
38;121;0.956943602
38;122;0.955581531
38;123;0.957228916
39;40;0.928327645
39;41;0.96817914
39;42;0.96817914
39;43;0.970588235
39;44;0.987958884
39;45;0.977212193
39;46;0.947206875
39;47;0.949297495
39;48;0.963855422
39;49;0.907051282
39;50;0.968620485
39;51;0.971788715
39;52;0.96070901
39;53;0.972713643
39;54;0.97785651
39;55;0.968396637
39;56;0.968622894
39;57;0.966598896
39;58;0.968171296
39;59;0.968713789
39;60;0.968152866
39;61;0.968002306
39;62;0.969872538
39;63;0.966473988
39;64;0.969959561
39;65;0.968171296
39;66;0.966435185
39;67;0.967179785
39;68;0.964087591
39;69;0.976925382
39;70;0.985874044
39;71;0.985285462
39;72;0.983722995
39;73;0.980735552
39;74;0.979830459
39;75;0.99033675
39;76;0.940454266
39;77;0.988269795
39;78;0.985981308
39;79;0.986557569
39;80;0.980427046
39;81;0.986269354
39;82;0.985981308
39;83;0.953265602
39;84;0.98820059
39;85;0.985507246
39;86;0.984533016
39;87;0.987251705
39;88;0.985807215
39;89;0.982195846
39;90;0.984240262
39;91;0.987012987
39;92;0.987020649
39;93;0.984906777
39;94;0.983742241
39;95;0.984004739
39;96;0.986989947
39;97;0.985617846
39;98;0.942368955
39;99;0.947702976
39;100;0.932758621
39;101;0.951692219
39;102;0.955783309
39;103;0.933448078
39;104;0.939647704
39;105;0.948364888
39;106;0.942915097
39;107;0.948310713
39;108;0.962789335
39;109;0.945308002
39;110;0.952436195
39;111;0.960023344
39;112;0.950753187
39;113;0.958984951
39;114;0.979282171
39;115;0.969354359
39;116;0.982508153
39;117;0.984434655
39;118;0.946527351
39;119;0.975957257
39;120;0.95832084
39;121;0.953818292
39;122;0.953738726
39;123;0.95952024
40;41;0.931387768
40;42;0.931387768
40;43;0.929036257
40;44;0.932549505
40;45;0.925140362
40;46;0.932252836
40;47;0.965495002
40;48;0.941213854
40;49;0.944689515
40;50;0.930421217
40;51;0.928774929
40;52;0.918430884
40;53;0.930423782
40;54;0.927815806
40;55;0.913919414
40;56;0.917711838
40;57;0.918042813
40;58;0.915625952
40;59;0.912473315
40;60;0.911917098
40;61;0.914441748
40;62;0.911863373
40;63;0.911469425
40;64;0.91395561
40;65;0.915625952
40;66;0.914407554
40;67;0.916819572
40;68;0.920664207
40;69;0.936156764
40;70;0.930232558
40;71;0.938294574
40;72;0.939488459
40;73;0.931447894
40;74;0.931034483
40;75;0.928439235
40;76;0.969854133
40;77;0.927401915
40;78;0.925868963
40;79;0.926438904
40;80;0.93779306
40;81;0.926153846
40;82;0.925868963
40;83;0.905867971
40;84;0.928815667
40;85;0.928927681
40;86;0.93195359
40;87;0.933125
40;88;0.929884699
40;89;0.927744761
40;90;0.931661442
40;91;0.931881804
40;92;0.931302456
40;93;0.932626326
40;94;0.924610592
40;95;0.929753356
40;96;0.931754441
40;97;0.930735931
40;98;0.901829268
40;99;0.900851582
40;100;0.893256728
40;101;0.90316687
40;102;0.911165947
40;103;0.89224268
40;104;0.898480243
40;105;0.898279505
40;106;0.901769372
40;107;0.900303951
40;108;0.917283951
40;109;0.901544986
40;110;0.904427481
40;111;0.914566687
40;112;0.906983837
40;113;0.917910448
40;114;0.925629994
40;115;0.937892095
40;116;0.93125
40;117;0.926361386
40;118;0.960727037
40;119;0.919274093
40;120;0.941808982
40;121;0.944585987
40;122;0.911151961
40;123;0.941176471
41;42;1
41;43;0.989994114
41;44;0.967969439
41;45;0.966538348
41;46;0.947174447
41;47;0.936430318
41;48;0.957203134
41;49;0.896087235
41;50;0.96978673
41;51;0.957957958
41;52;0.952409104
41;53;0.96009601
41;54;0.964844904
41;55;0.956774006
41;56;0.958139535
41;57;0.95902354
41;58;0.960046323
41;59;0.962318841
41;60;0.955967555
41;61;0.957600231
41;62;0.96057971
41;63;0.956043956
41;64;0.956069364
41;65;0.960046323
41;66;0.958888246
41;67;0.957861087
41;68;0.952965235
41;69;0.964317841
41;70;0.965253239
41;71;0.965253239
41;72;0.961208173
41;73;0.973714953
41;74;0.972214098
41;75;0.967477293
41;76;0.942874693
41;77;0.964788732
41;78;0.966686148
41;79;0.967251462
41;80;0.964391691
41;81;0.966968723
41;82;0.966686148
41;83;0.946848678
41;84;0.97107438
41;85;0.966558153
41;86;0.967261905
41;87;0.968851973
41;88;0.966863905
41;89;0.964370546
41;90;0.966974115
41;91;0.968694625
41;92;0.96635183
41;93;0.971276281
41;94;0.963620231
41;95;0.966212211
41;96;0.959171598
41;97;0.967400881
41;98;0.941176471
41;99;0.941312518
41;100;0.929844738
41;101;0.939507959
41;102;0.953413419
41;103;0.932261768
41;104;0.937879226
41;105;0.939724455
41;106;0.941722238
41;107;0.941924299
41;108;0.949868074
41;109;0.932603687
41;110;0.939059779
41;111;0.947153285
41;112;0.937971014
41;113;0.95659876
41;114;0.966423358
41;115;0.955046145
41;116;0.962325719
41;117;0.961504555
41;118;0.942804428
41;119;0.962874963
41;120;0.95229523
41;121;0.949562066
41;122;0.952547307
41;123;0.95349535
42;43;0.989994114
42;44;0.967969439
42;45;0.966538348
42;46;0.947174447
42;47;0.936430318
42;48;0.957203134
42;49;0.896087235
42;50;0.96978673
42;51;0.957957958
42;52;0.952409104
42;53;0.96009601
