Depart;Arriver;Cost
5;122;0.909949972
5;123;0.916091954
6;7;0.997645674
6;8;0.997644287
6;9;0.995884774
6;10;0.997057092
6;11;0.979472141
6;12;0.907353793
6;13;0.853077816
6;14;0.91835553
6;15;0.906774754
6;16;0.884192241
6;17;0.917225951
6;18;0.925573587
6;19;0.961023851
6;20;0.93064877
6;21;0.914491949
6;22;0.926733781
6;23;0.922346369
6;24;0.924050633
6;25;0.892485549
6;26;0.963302752
6;27;0.9489093
6;28;0.951289398
6;29;0.951890034
6;30;0.954675846
6;31;0.943103448
6;32;0.946162658
6;33;0.946162658
6;34;0.937142857
6;35;0.940469376
6;36;0.945977011
6;37;0.956772334
6;38;0.962253194
6;39;0.976703553
6;40;0.866164542
6;41;0.93386545
6;42;0.93386545
6;43;0.942824471
6;44;0.968189705
6;45;0.953152111
6;46;0.890824623
6;47;0.894614939
